code,code_nm,market,risk_prob,risk_grade,std_date
A163730,핑거,KOSDAQ,0.13540696870458072,6,2022-09-09
A063440,SM Life Design,KOSDAQ,0.1353010742475827,6,2022-09-09
A060720,KH바텍,KOSDAQ,0.13516501136649567,6,2022-09-09
A037400,우리엔터프라이즈,KOSDAQ,0.13509182747114792,6,2022-09-09
A049430,코메론,KOSDAQ,0.1347294795645043,6,2022-09-09
A038870,에코바이오,KOSDAQ,0.1334014779983359,6,2022-09-09
A087010,펩트론,KOSDAQ,0.13289335441318584,6,2022-09-09
A056090,이노시스,KOSDAQ,0.13263393003712418,6,2022-09-09
A014470,부방,KOSDAQ,0.13254198142743587,6,2022-09-09
A256630,포인트엔지니어링,KOSDAQ,0.13090154011121585,6,2022-09-09
A006050,국영지앤엠,KOSDAQ,0.12934295734912207,6,2022-09-09
A048830,엔피케이,KOSDAQ,0.128178177198392,6,2022-09-09
A011320,유니크,KOSDAQ,0.12799318507267818,6,2022-09-09
A179290,엠아이텍,KOSDAQ,0.12712189046888817,6,2022-09-09
A079940,가비아,KOSDAQ,0.1239400409727492,6,2022-09-09
A123570,이엠넷,KOSDAQ,0.12259317543849405,6,2022-09-09
A015710,코콤,KOSDAQ,0.12091669916774042,6,2022-09-09
A347700,라이프시맨틱스,KOSDAQ,0.12084305787270389,6,2022-09-09
A039830,오로라,KOSDAQ,0.12006942083071569,6,2022-09-09
A014620,성광벤드,KOSDAQ,0.11979194138088418,6,2022-09-09
A066910,손오공,KOSDAQ,0.11932532949364856,6,2022-09-09
A098660,에스티오,KOSDAQ,0.11841986492468762,6,2022-09-09
A197140,디지캡,KOSDAQ,0.1182704602396385,6,2022-09-09
A208370,셀바스헬스케어,KOSDAQ,0.11822857750579294,6,2022-09-09
A051360,토비스,KOSDAQ,0.11779076515518426,6,2022-09-09
A096870,엘디티,KOSDAQ,0.11508718752920262,6,2022-09-09
A183300,코미코,KOSDAQ,0.11472368180440835,6,2022-09-09
A332370,아이디피,KOSDAQ,0.11463915983997351,6,2022-09-09
A048410,현대바이오,KOSDAQ,0.11372671807175909,6,2022-09-09
A312610,에이에프더블류,KOSDAQ,0.11328885104429642,6,2022-09-09
A090470,제이스텍,KOSDAQ,0.11323489593674431,6,2022-09-09
A036480,대성미생물,KOSDAQ,0.11317197051916715,6,2022-09-09
A080530,코디,KOSDAQ,0.11311733386445717,6,2022-09-09
A265520,AP시스템,KOSDAQ,0.11306184563491227,6,2022-09-09
A024880,케이피에프,KOSDAQ,0.11266529501617052,6,2022-09-09
A153490,우리이앤엘,KOSDAQ,0.11250538904430517,6,2022-09-09
A024840,KBI메탈,KOSDAQ,0.11223071359773104,6,2022-09-09
A036830,솔브레인홀딩스,KOSDAQ,0.11218641121200489,6,2022-09-09
A025980,아난티,KOSDAQ,0.11080512244163723,6,2022-09-09
A037370,EG,KOSDAQ,0.1107993459375818,6,2022-09-09
A095660,네오위즈,KOSDAQ,0.1106477173303794,6,2022-09-09
A084850,아이티엠반도체,KOSDAQ,0.11025902382839849,6,2022-09-09
A119830,아이텍,KOSDAQ,0.11015698164985022,6,2022-09-09
A170920,엘티씨,KOSDAQ,0.1083790240191502,6,2022-09-09
A014200,광림,KOSDAQ,0.10826689647313946,6,2022-09-09
A060240,룽투코리아,KOSDAQ,0.10736804735580195,6,2022-09-09
A043220,티에스넥스젠,KOSDAQ,0.10733818307818078,6,2022-09-09
A041930,동아화성,KOSDAQ,0.10709908566308203,6,2022-09-09
A093640,다믈멀티미디어,KOSDAQ,0.10677447645409531,6,2022-09-09
A104460,디와이피엔에프,KOSDAQ,0.10659173160447723,6,2022-09-09
A317850,대모,KOSDAQ,0.10612529137072414,6,2022-09-09
A026040,제이에스티나,KOSDAQ,0.10602106558626868,6,2022-09-09
A050860,아세아텍,KOSDAQ,0.10474601826528894,6,2022-09-09
A017510,세명전기,KOSDAQ,0.10469735138107525,6,2022-09-09
A022100,포스코 ICT,KOSDAQ,0.1046037704515238,6,2022-09-09
A080010,이상네트웍스,KOSDAQ,0.10448619548651428,6,2022-09-09
A057540,옴니시스템,KOSDAQ,0.10438656160341807,6,2022-09-09
A071670,에이테크솔루션,KOSDAQ,0.10418153362094289,6,2022-09-09
A054930,유신,KOSDAQ,0.10378011803979685,6,2022-09-09
A061250,화일약품,KOSDAQ,0.10361201117638105,6,2022-09-09
A320000,윈텍,KOSDAQ,0.10312191363362824,6,2022-09-09
A127120,디엔에이링크,KOSDAQ,0.1025611714231038,6,2022-09-09
A060280,큐렉소,KOSDAQ,0.10241077913852605,6,2022-09-09
A183490,엔지켐생명과학,KOSDAQ,0.10042373277917738,6,2022-09-09
A263050,유틸렉스,KOSDAQ,0.1003245229773424,6,2022-09-09
A067630,HLB생명과학,KOSDAQ,0.10022830911329317,6,2022-09-09
A131090,시큐브,KOSDAQ,0.09964847137652817,6,2022-09-09
A140520,대창스틸,KOSDAQ,0.09952687039733389,6,2022-09-09
A069140,누리플랜,KOSDAQ,0.09857221320918855,6,2022-09-09
A330860,네패스아크,KOSDAQ,0.09847237807307774,6,2022-09-09
A031510,오스템,KOSDAQ,0.09809513064565738,6,2022-09-09
A294090,이오플로우,KOSDAQ,0.09790377833783258,6,2022-09-09
A086040,바이오톡스텍,KOSDAQ,0.09770334889661433,6,2022-09-09
A095910,에스에너지,KOSDAQ,0.0965534953317605,6,2022-09-09
A013310,아진산업,KOSDAQ,0.09600200693746377,6,2022-09-09
A080420,모다이노칩,KOSDAQ,0.09549581351630754,6,2022-09-09
A230980,에이트원,KOSDAQ,0.09487601316014478,6,2022-09-09
A048470,대동스틸,KOSDAQ,0.09350155977490139,6,2022-09-09
A205500,액션스퀘어,KOSDAQ,0.09257419474559295,6,2022-09-09
A043090,한창바이오텍,KOSDAQ,0.09242248162973465,6,2022-09-09
A087600,픽셀플러스,KOSDAQ,0.0918317178486521,6,2022-09-09
A119500,포메탈,KOSDAQ,0.09135117001944762,6,2022-09-09
A123410,코리아에프티,KOSDAQ,0.09038891782068247,6,2022-09-09
A087260,모바일어플라이언스,KOSDAQ,0.09026277309024458,6,2022-09-09
A011560,세보엠이씨,KOSDAQ,0.08988295177834511,6,2022-09-09
A036800,나이스정보통신,KOSDAQ,0.08981660115164193,6,2022-09-09
A048430,유라테크,KOSDAQ,0.08966916851063493,6,2022-09-09
A067000,조이시티,KOSDAQ,0.08792934628859934,6,2022-09-09
A073560,우리손에프앤지,KOSDAQ,0.08761767548600838,6,2022-09-09
A058110,멕아이씨에스,KOSDAQ,0.08670026315914688,6,2022-09-09
A182400,엔케이맥스,KOSDAQ,0.08648281491504059,6,2022-09-09
A098460,고영,KOSDAQ,0.08604142294176602,6,2022-09-09
A260970,에스앤디,KOSDAQ,0.08600326358815799,6,2022-09-09
A025870,신라에스지,KOSDAQ,0.08555554908969909,6,2022-09-09
A131390,원익피앤이,KOSDAQ,0.08550978519616279,6,2022-09-09
A352940,인바이오,KOSDAQ,0.08545738762432305,6,2022-09-09
A020400,대동금속,KOSDAQ,0.08523602860846662,6,2022-09-09
A143540,영우디에스피,KOSDAQ,0.08499551363262794,6,2022-09-09
A220100,퓨쳐켐,KOSDAQ,0.08480660818333452,6,2022-09-09
A109960,에이프로젠 H&G,KOSDAQ,0.08420800687030801,6,2022-09-09
A317770,슈프리마아이디,KOSDAQ,0.08401333293435607,6,2022-09-09
A109610,에스와이,KOSDAQ,0.08371524342811547,6,2022-09-09
A298380,에이비엘바이오,KOSDAQ,0.08368315061600842,6,2022-09-09
A211270,AP위성,KOSDAQ,0.08362913051006614,6,2022-09-09
A191410,육일씨엔에쓰,KOSDAQ,0.0834641956992448,6,2022-09-09
A069330,유아이디,KOSDAQ,0.08300614149277144,6,2022-09-09
A071280,로체시스템즈,KOSDAQ,0.0826649569079678,6,2022-09-09
A348350,위드텍,KOSDAQ,0.08169434930157449,6,2022-09-09
A051390,YW,KOSDAQ,0.08145896849850623,6,2022-09-09
A220180,핸디소프트,KOSDAQ,0.08121409538371147,6,2022-09-09
A004780,대륙제관,KOSDAQ,0.08104259295725902,6,2022-09-09
A056360,코위버,KOSDAQ,0.08027811466619447,6,2022-09-09
A093190,빅솔론,KOSDAQ,0.08018790245042769,6,2022-09-09
A101670,코리아에스이,KOSDAQ,0.08018309016492584,6,2022-09-09
A089790,제이티,KOSDAQ,0.07985454783392698,5,2022-09-09
A218150,미래생명자원,KOSDAQ,0.07968117703013634,5,2022-09-09
A015750,성우하이텍,KOSDAQ,0.07948297135069841,5,2022-09-09
A006730,서부T&D,KOSDAQ,0.07892829901398109,5,2022-09-09
A033640,네패스,KOSDAQ,0.07794052409193268,5,2022-09-09
A093520,매커스,KOSDAQ,0.0779022536333375,5,2022-09-09
A131760,파인텍,KOSDAQ,0.07774664552218327,5,2022-09-09
A090360,로보스타,KOSDAQ,0.07773361913246347,5,2022-09-09
A043260,성호전자,KOSDAQ,0.07716059083648938,5,2022-09-09
A164060,이루다,KOSDAQ,0.07706745811997763,5,2022-09-09
A100030,모바일리더,KOSDAQ,0.0757517682777846,5,2022-09-09
A250060,모비스,KOSDAQ,0.07569568881822107,5,2022-09-09
A053620,태양,KOSDAQ,0.07566694443643786,5,2022-09-09
A037760,쎄니트,KOSDAQ,0.07538561890157772,5,2022-09-09
A034230,파라다이스,KOSDAQ,0.07512271747419394,5,2022-09-09
A263020,디케이앤디,KOSDAQ,0.07495048148524089,5,2022-09-09
A086390,유니테스트,KOSDAQ,0.07480597314161078,5,2022-09-09
A066310,큐에스아이,KOSDAQ,0.07454118809997841,5,2022-09-09
A091440,텔레필드,KOSDAQ,0.07439045972054913,5,2022-09-09
A219130,타이거일렉,KOSDAQ,0.07431382882233795,5,2022-09-09
A054210,이랜텍,KOSDAQ,0.07400431244588886,5,2022-09-09
A053160,프리엠스,KOSDAQ,0.07331240203071761,5,2022-09-09
A085370,루트로닉,KOSDAQ,0.07311998708953359,5,2022-09-09
A200230,텔콘RF제약,KOSDAQ,0.07284603322772933,5,2022-09-09
A053050,지에스이,KOSDAQ,0.07272824792989145,5,2022-09-09
A338220,뷰노,KOSDAQ,0.0726944149852599,5,2022-09-09
A057680,티사이언티픽,KOSDAQ,0.0719450669481186,5,2022-09-09
A340930,유일에너테크,KOSDAQ,0.07192535378470462,5,2022-09-09
A263860,지니언스,KOSDAQ,0.0716651090404737,5,2022-09-09
A204620,글로벌텍스프리,KOSDAQ,0.07100439808684088,5,2022-09-09
A205100,엑셈,KOSDAQ,0.07093777898203335,5,2022-09-09
A039610,화성밸브,KOSDAQ,0.07080795135953363,5,2022-09-09
A218410,RFHIC,KOSDAQ,0.070686748369749,5,2022-09-09
A270520,지엔원에너지,KOSDAQ,0.06993847089700861,5,2022-09-09
A253450,스튜디오드래곤,KOSDAQ,0.06966906258551904,5,2022-09-09
A027710,팜스토리,KOSDAQ,0.06928935769334853,5,2022-09-09
A067310,하나마이크론,KOSDAQ,0.06923805688223292,5,2022-09-09
A318410,비비씨,KOSDAQ,0.06913304735357707,5,2022-09-09
A327260,RF머트리얼즈,KOSDAQ,0.06848804340944133,5,2022-09-09
A051780,큐로홀딩스,KOSDAQ,0.06848438562197258,5,2022-09-09
A277810,레인보우로보틱스,KOSDAQ,0.06822960095612565,5,2022-09-09
A063170,서울옥션,KOSDAQ,0.06712238601511503,5,2022-09-09
A019990,에너토크,KOSDAQ,0.065809975128956,5,2022-09-09
A051370,인터플렉스,KOSDAQ,0.06573035306990094,5,2022-09-09
A079170,한창산업,KOSDAQ,0.06461125016152991,5,2022-09-09
A082800,비보존 헬스케어,KOSDAQ,0.0645098353845477,5,2022-09-09
A086900,메디톡스,KOSDAQ,0.06444057691970001,5,2022-09-09
A126700,하이비젼시스템,KOSDAQ,0.06407372271765933,5,2022-09-09
A290120,대유에이피,KOSDAQ,0.06390252197873787,5,2022-09-09
A018620,우진비앤지,KOSDAQ,0.0634481590736587,5,2022-09-09
A045340,토탈소프트,KOSDAQ,0.06285427048848313,5,2022-09-09
A094840,슈프리마에이치큐,KOSDAQ,0.06236165710934793,5,2022-09-09
A100120,뷰웍스,KOSDAQ,0.06213565782930939,5,2022-09-09
A041510,에스엠,KOSDAQ,0.06201289166558077,5,2022-09-09
A032540,TJ미디어,KOSDAQ,0.06179286378503008,5,2022-09-09
A259630,엠플러스,KOSDAQ,0.06150298631532523,5,2022-09-09
A078350,한양디지텍,KOSDAQ,0.061437033917032605,5,2022-09-09
A032820,우리기술,KOSDAQ,0.061142409801445786,5,2022-09-09
A214180,헥토이노베이션,KOSDAQ,0.06113061636706197,5,2022-09-09
A008470,부스타,KOSDAQ,0.06107946590893313,5,2022-09-09
A140860,파크시스템스,KOSDAQ,0.06100627546226102,5,2022-09-09
A196490,디에이테크놀로지,KOSDAQ,0.06091453614967801,5,2022-09-09
A040420,정상제이엘에스,KOSDAQ,0.060851955606333996,5,2022-09-09
A308100,까스텔바작,KOSDAQ,0.06078543544877243,5,2022-09-09
A319660,피에스케이,KOSDAQ,0.06068168821093744,5,2022-09-09
A086890,이수앱지스,KOSDAQ,0.06046731503519739,5,2022-09-09
A131220,대한과학,KOSDAQ,0.060273954395785166,5,2022-09-09
A243840,신흥에스이씨,KOSDAQ,0.05999994129062815,5,2022-09-09
A048910,대원미디어,KOSDAQ,0.05998893108183503,5,2022-09-09
A353190,휴럼,KOSDAQ,0.059905379537592694,5,2022-09-09
A007530,영신금속,KOSDAQ,0.0597647449745159,5,2022-09-09
A018000,유니슨,KOSDAQ,0.059638616298518556,5,2022-09-09
A043150,바텍,KOSDAQ,0.05953899649874205,5,2022-09-09
A173940,에프엔씨엔터,KOSDAQ,0.05829744031628843,5,2022-09-09
A082660,코스나인,KOSDAQ,0.05823668315584123,5,2022-09-09
A085660,차바이오텍,KOSDAQ,0.057943386356601456,5,2022-09-09
A143160,아이디스,KOSDAQ,0.05794184621513305,5,2022-09-09
A049520,유아이엘,KOSDAQ,0.057926338213288235,5,2022-09-09
A020180,대신정보통신,KOSDAQ,0.05787999978752296,5,2022-09-09
A101930,인화정공,KOSDAQ,0.0575780470260061,5,2022-09-09
A208340,파멥신,KOSDAQ,0.05739157210660395,5,2022-09-09
A037230,한국팩키지,KOSDAQ,0.057388523366616706,5,2022-09-09
A080520,오디텍,KOSDAQ,0.05724729028059245,5,2022-09-09
A060370,KT서브마린,KOSDAQ,0.057168410849891195,5,2022-09-09
A060380,동양에스텍,KOSDAQ,0.056821007272333926,5,2022-09-09
A282880,코윈테크,KOSDAQ,0.056674528632944955,5,2022-09-09
A069080,웹젠,KOSDAQ,0.056233862764927124,5,2022-09-09
A160980,싸이맥스,KOSDAQ,0.05616786003422334,5,2022-09-09
A022220,TKG애강,KOSDAQ,0.056101750661078746,5,2022-09-09
A053260,금강철강,KOSDAQ,0.05603064295049439,5,2022-09-09
A138610,나이벡,KOSDAQ,0.05469642558035116,5,2022-09-09
A032940,원익,KOSDAQ,0.05460414049518437,5,2022-09-09
A317830,에스피시스템스,KOSDAQ,0.05432580255695901,5,2022-09-09
A088800,에이스테크,KOSDAQ,0.054281578909370354,5,2022-09-09
A036170,클라우드에어,KOSDAQ,0.0537261117367749,5,2022-09-09
A004650,창해에탄올,KOSDAQ,0.05296602790093389,5,2022-09-09
A314930,바이오다인,KOSDAQ,0.05294640081671798,5,2022-09-09
A178320,서진시스템,KOSDAQ,0.05218531908633755,5,2022-09-09
A203450,유니온커뮤니티,KOSDAQ,0.052058918168631,5,2022-09-09
A000250,삼천당제약,KOSDAQ,0.05173904557432947,5,2022-09-09
A054540,삼영엠텍,KOSDAQ,0.05092124027926761,5,2022-09-09
A060260,뉴보텍,KOSDAQ,0.050903329231219915,5,2022-09-09
A073540,에프알텍,KOSDAQ,0.050003385498497206,5,2022-09-09
A024800,유성티엔에스,KOSDAQ,0.0499427395249785,5,2022-09-09
A023160,태광,KOSDAQ,0.04968423620240912,5,2022-09-09
A045520,크린앤사이언스,KOSDAQ,0.04967891370869242,5,2022-09-09
A046390,삼화네트웍스,KOSDAQ,0.049005706395645145,5,2022-09-09
A293780,압타바이오,KOSDAQ,0.04900383579088717,5,2022-09-09
A069920,아이에스이커머스,KOSDAQ,0.04893172292018352,5,2022-09-09
A033200,모아텍,KOSDAQ,0.04830508133892909,5,2022-09-09
A083930,아바코,KOSDAQ,0.04827278240146502,5,2022-09-09
A033100,제룡전기,KOSDAQ,0.048202058321223186,5,2022-09-09
A288330,브릿지바이오테라퓨틱스,KOSDAQ,0.04793594073003312,5,2022-09-09
A068790,DMS,KOSDAQ,0.04773782444429537,5,2022-09-09
A078160,메디포스트,KOSDAQ,0.04750140610572146,5,2022-09-09
A042500,링네트,KOSDAQ,0.04735268496528889,5,2022-09-09
A119610,인터로조,KOSDAQ,0.047003424873844464,5,2022-09-09
A036120,SCI평가정보,KOSDAQ,0.046969647120869595,5,2022-09-09
A214260,라파스,KOSDAQ,0.04685695601428125,5,2022-09-09
A290510,코리아센터,KOSDAQ,0.04682490625787078,5,2022-09-09
A060540,에스에이티,KOSDAQ,0.046629096290153875,5,2022-09-09
A065950,웰크론,KOSDAQ,0.0465440484637924,5,2022-09-09
A058970,엠로,KOSDAQ,0.04648564233198812,5,2022-09-09
A158430,아톤,KOSDAQ,0.04602607939896108,5,2022-09-09
A061970,엘비세미콘,KOSDAQ,0.046003232650109485,5,2022-09-09
A058470,리노공업,KOSDAQ,0.04562585536094992,5,2022-09-09
A321550,티움바이오,KOSDAQ,0.04553148727586276,5,2022-09-09
A112040,위메이드,KOSDAQ,0.045507739544085934,5,2022-09-09
A095340,ISC,KOSDAQ,0.045482388772589984,5,2022-09-09
A088130,동아엘텍,KOSDAQ,0.045480922614472216,5,2022-09-09
A252500,세화피앤씨,KOSDAQ,0.045417754272453155,5,2022-09-09
A105330,케이엔더블유,KOSDAQ,0.04484638069269533,5,2022-09-09
A264850,이랜시스,KOSDAQ,0.04464433245330811,5,2022-09-09
A274090,켄코아에어로스페이스,KOSDAQ,0.04459586941722708,5,2022-09-09
A222800,심텍,KOSDAQ,0.04441398485799946,5,2022-09-09
A045390,대아티아이,KOSDAQ,0.0443738497921217,5,2022-09-09
A171090,선익시스템,KOSDAQ,0.04419034804660688,5,2022-09-09
A281740,레이크머티리얼즈,KOSDAQ,0.044142732801464676,5,2022-09-09
A138070,신진에스엠,KOSDAQ,0.04411195151160837,5,2022-09-09
A059210,메타바이오메드,KOSDAQ,0.04380529789713839,5,2022-09-09
A093380,풍강,KOSDAQ,0.043712946396487644,5,2022-09-09
A010170,대한광통신,KOSDAQ,0.043277989720062596,5,2022-09-09
A194480,데브시스터즈,KOSDAQ,0.0430951659293098,5,2022-09-09
A238200,비피도,KOSDAQ,0.04223334975428309,5,2022-09-09
A265740,엔에프씨,KOSDAQ,0.04220565386406676,5,2022-09-09
A351330,이삭엔지니어링,KOSDAQ,0.0421907535964658,5,2022-09-09
A060480,국일신동,KOSDAQ,0.04213186336604819,5,2022-09-09
A102710,이엔에프테크놀로지,KOSDAQ,0.04204560740218984,5,2022-09-09
A240810,원익IPS,KOSDAQ,0.04111761032908392,5,2022-09-09
A088290,이원컴포텍,KOSDAQ,0.04088315839572782,5,2022-09-09
A256150,한독크린텍,KOSDAQ,0.04081340000811646,5,2022-09-09
A131970,두산테스나,KOSDAQ,0.04067048411746566,5,2022-09-09
A089970,에이피티씨,KOSDAQ,0.04026081671347564,5,2022-09-09
A200350,래몽래인,KOSDAQ,0.0400571488304027,5,2022-09-09
A085670,뉴프렉스,KOSDAQ,0.04002908834269181,5,2022-09-09
A046110,한일네트웍스,KOSDAQ,0.039962872616481016,5,2022-09-09
A091590,남화토건,KOSDAQ,0.03967517367368303,5,2022-09-09
A051500,CJ프레시웨이,KOSDAQ,0.0396019380162135,5,2022-09-09
A036810,에프에스티,KOSDAQ,0.03959362609250277,5,2022-09-09
A024740,한일단조,KOSDAQ,0.039266100440376664,5,2022-09-09
A239890,피엔에이치테크,KOSDAQ,0.03883905875089982,5,2022-09-09
A136540,윈스,KOSDAQ,0.038785681345270655,5,2022-09-09
A187420,제노포커스,KOSDAQ,0.03862240751884178,5,2022-09-09
A079370,제우스,KOSDAQ,0.037670887013037446,5,2022-09-09
A348210,넥스틴,KOSDAQ,0.03762754926897825,4,2022-09-09
A060590,씨티씨바이오,KOSDAQ,0.03742293338315358,4,2022-09-09
A063760,이엘피,KOSDAQ,0.03727272786247655,4,2022-09-09
A019010,베뉴지,KOSDAQ,0.03718867187775303,4,2022-09-09
A317530,캐리소프트,KOSDAQ,0.03629126504744764,4,2022-09-09
A064240,홈캐스트,KOSDAQ,0.036038360869145865,4,2022-09-09
A082920,비츠로셀,KOSDAQ,0.03597496045156444,4,2022-09-09
A101360,이엔드디,KOSDAQ,0.03595770846372238,4,2022-09-09
A067990,도이치모터스,KOSDAQ,0.03580981043862934,4,2022-09-09
A052330,코텍,KOSDAQ,0.0354638287087205,4,2022-09-09
A222080,씨아이에스,KOSDAQ,0.03540171835062987,4,2022-09-09
A023770,플레이위드,KOSDAQ,0.03528764007192366,4,2022-09-09
A110990,디아이티,KOSDAQ,0.03477555236419932,4,2022-09-09
A048530,인트론바이오,KOSDAQ,0.034669928741901994,4,2022-09-09
A078070,유비쿼스홀딩스,KOSDAQ,0.034643518184933234,4,2022-09-09
A314130,지놈앤컴퍼니,KOSDAQ,0.034521372593021404,4,2022-09-09
A141000,비아트론,KOSDAQ,0.03431889157440262,4,2022-09-09
A111710,남화산업,KOSDAQ,0.03427837417746552,4,2022-09-09
A046310,백금T&A,KOSDAQ,0.03424977041923489,4,2022-09-09
A073490,이노와이어리스,KOSDAQ,0.034083218870678215,4,2022-09-09
A335890,비올,KOSDAQ,0.033991500899669166,4,2022-09-09
A054090,삼진엘앤디,KOSDAQ,0.03390116426755813,4,2022-09-09
A038390,레드캡투어,KOSDAQ,0.033836986107587806,4,2022-09-09
A052790,액토즈소프트,KOSDAQ,0.03382517975712667,4,2022-09-09
A044060,조광ILI,KOSDAQ,0.033729933212090765,4,2022-09-09
A288620,에스퓨얼셀,KOSDAQ,0.033677507305389924,4,2022-09-09
A122990,와이솔,KOSDAQ,0.03363934725181095,4,2022-09-09
A246690,TS인베스트먼트,KOSDAQ,0.0334158283258661,4,2022-09-09
A100700,세운메디칼,KOSDAQ,0.03311589432689015,4,2022-09-09
A004590,한국가구,KOSDAQ,0.033098969430359844,4,2022-09-09
A058630,엠게임,KOSDAQ,0.03304160025713957,4,2022-09-09
A206650,유바이오로직스,KOSDAQ,0.03286033159223978,4,2022-09-09
A089010,켐트로닉스,KOSDAQ,0.03285407463040786,4,2022-09-09
A217730,강스템바이오텍,KOSDAQ,0.032772672124873364,4,2022-09-09
A095700,제넥신,KOSDAQ,0.03255065143758557,4,2022-09-09
A318000,KBG,KOSDAQ,0.03242819102350885,4,2022-09-09
A060250,NHN한국사이버결제,KOSDAQ,0.03233376701099572,4,2022-09-09
A092070,디엔에프,KOSDAQ,0.032249074479517824,4,2022-09-09
A012700,리드코프,KOSDAQ,0.032167451533855335,4,2022-09-09
A009620,삼보산업,KOSDAQ,0.032026966457979776,4,2022-09-09
A077360,덕산하이메탈,KOSDAQ,0.03191931393427367,4,2022-09-09
A110790,크리스에프앤씨,KOSDAQ,0.03191455484632177,4,2022-09-09
A089850,유비벨록스,KOSDAQ,0.031719244266280186,4,2022-09-09
A217600,켐온,KOSDAQ,0.031614200209466786,4,2022-09-09
A122350,삼기,KOSDAQ,0.03140946136237548,4,2022-09-09
A232680,라온테크,KOSDAQ,0.03129968748865982,4,2022-09-09
A074600,원익QnC,KOSDAQ,0.031116754207934978,4,2022-09-09
A067390,아스트,KOSDAQ,0.031099717161165934,4,2022-09-09
A140670,알에스오토메이션,KOSDAQ,0.030709253678441403,4,2022-09-09
A038950,파인디지털,KOSDAQ,0.030677159923082075,4,2022-09-09
A038010,제일테크노스,KOSDAQ,0.030620189557761055,4,2022-09-09
A076080,웰크론한텍,KOSDAQ,0.030402251151425058,4,2022-09-09
A001810,무림SP,KOSDAQ,0.030397904289739604,4,2022-09-09
A091120,이엠텍,KOSDAQ,0.030282445850042337,4,2022-09-09
A065570,삼영이엔씨,KOSDAQ,0.03022863570422884,4,2022-09-09
A066410,버킷스튜디오,KOSDAQ,0.03019794625960836,4,2022-09-09
A189330,씨이랩,KOSDAQ,0.03014972516990458,4,2022-09-09
A277410,인산가,KOSDAQ,0.030055521917430755,4,2022-09-09
A334970,프레스티지바이오로직스,KOSDAQ,0.029949185163663513,4,2022-09-09
A212560,네오오토,KOSDAQ,0.029944275746855042,4,2022-09-09
A300080,플리토,KOSDAQ,0.029807108533410207,4,2022-09-09
A041920,메디아나,KOSDAQ,0.02973460866848095,4,2022-09-09
A196700,웹스,KOSDAQ,0.02959824693705134,4,2022-09-09
A103840,우양,KOSDAQ,0.029537234407327872,4,2022-09-09
A041190,우리기술투자,KOSDAQ,0.02947106203375676,4,2022-09-09
A079810,디이엔티,KOSDAQ,0.029394727627480546,4,2022-09-09
A142210,유니트론텍,KOSDAQ,0.029329484270134817,4,2022-09-09
A065370,위세아이텍,KOSDAQ,0.02931668651426,4,2022-09-09
A067280,멀티캠퍼스,KOSDAQ,0.02929775539382908,4,2022-09-09
A065130,탑엔지니어링,KOSDAQ,0.02921468554590354,4,2022-09-09
A094170,동운아나텍,KOSDAQ,0.02920001819635518,4,2022-09-09
A036640,HRS,KOSDAQ,0.029186759535032414,4,2022-09-09
A003800,에이스침대,KOSDAQ,0.029182667162491467,4,2022-09-09
A185490,아이진,KOSDAQ,0.02915431546286271,4,2022-09-09
A059270,해성티피씨,KOSDAQ,0.0291145767538819,4,2022-09-09
A089140,넥스턴바이오,KOSDAQ,0.02903851709877638,4,2022-09-09
A005290,동진쎄미켐,KOSDAQ,0.029007141888042178,4,2022-09-09
A086960,MDS테크,KOSDAQ,0.028933467750325504,4,2022-09-09
A354200,엔젠바이오,KOSDAQ,0.028886312035947773,4,2022-09-09
A278650,노터스,KOSDAQ,0.028842245146875518,4,2022-09-09
A139670,키네마스터,KOSDAQ,0.02882008861833888,4,2022-09-09
A095500,미래나노텍,KOSDAQ,0.028768426997119893,4,2022-09-09
A039340,한국경제TV,KOSDAQ,0.02871727913039998,4,2022-09-09
A236810,엔비티,KOSDAQ,0.02870272774617594,4,2022-09-09
A142280,녹십자엠에스,KOSDAQ,0.028701170398965938,4,2022-09-09
A003100,선광,KOSDAQ,0.028694169349955476,4,2022-09-09
A347740,피엔케이피부임상연구센타,KOSDAQ,0.028684128219905375,4,2022-09-09
A030350,드래곤플라이,KOSDAQ,0.028683452056923762,4,2022-09-09
A101730,위메이드맥스,KOSDAQ,0.02867940157997903,4,2022-09-09
A092040,아미코젠,KOSDAQ,0.027941841346327597,4,2022-09-09
A017890,한국알콜,KOSDAQ,0.027817294108837508,4,2022-09-09
A255440,야스,KOSDAQ,0.027164488484772875,4,2022-09-09
A047080,한빛소프트,KOSDAQ,0.02715981087513338,4,2022-09-09
A053590,한국테크놀로지,KOSDAQ,0.02704518610266513,4,2022-09-09
A261200,덴티스,KOSDAQ,0.026955415603607234,4,2022-09-09
A241770,메카로,KOSDAQ,0.026481234881336097,4,2022-09-09
A042370,비츠로테크,KOSDAQ,0.026349261767080186,4,2022-09-09
A060310,3S,KOSDAQ,0.026322133217750048,4,2022-09-09
A039290,인포뱅크,KOSDAQ,0.026173556931110366,4,2022-09-09
A054780,키이스트,KOSDAQ,0.025676556683124737,4,2022-09-09
A038540,상상인,KOSDAQ,0.02554145103692776,4,2022-09-09
A078340,컴투스,KOSDAQ,0.024925464275696124,4,2022-09-09
A337930,브랜드엑스코퍼레이션,KOSDAQ,0.024394164350531173,4,2022-09-09
A115450,HLB테라퓨틱스,KOSDAQ,0.024358569444060278,4,2022-09-09
