code,code_nm,market,risk_prob,risk_grade,std_date
A006090,사조오양,KOSPI,0.032227501537307794,4,2022-09-09
A007210,벽산,KOSPI,0.03184818100987967,4,2022-09-09
A035510,신세계 I&C,KOSPI,0.03181671422457392,4,2022-09-09
A027410,BGF,KOSPI,0.031536742438011585,4,2022-09-09
A015890,태경산업,KOSPI,0.031500541222382536,4,2022-09-09
A028050,삼성엔지니어링,KOSPI,0.03126937017473877,4,2022-09-09
A017370,우신시스템,KOSPI,0.03117141670590362,4,2022-09-09
A006280,녹십자,KOSPI,0.03111643782127951,4,2022-09-09
A005830,DB손해보험,KOSPI,0.031030517291987202,4,2022-09-09
A019170,신풍제약,KOSPI,0.030950206346811598,4,2022-09-09
A002710,TCC스틸,KOSPI,0.030910122147034307,4,2022-09-09
A051630,진양화학,KOSPI,0.030808802955665498,4,2022-09-09
A000680,LS네트웍스,KOSPI,0.0308043348094622,4,2022-09-09
A004770,써니전자,KOSPI,0.030532935530325024,4,2022-09-09
A004150,한솔홀딩스,KOSPI,0.03028550095501315,4,2022-09-09
A007120,미래아이앤지,KOSPI,0.030240004689992616,4,2022-09-09
A005500,삼진제약,KOSPI,0.030218521478876624,4,2022-09-09
A029780,삼성카드,KOSPI,0.030073581756559085,4,2022-09-09
A009190,대양금속,KOSPI,0.029914556458935277,4,2022-09-09
A004250,NPC,KOSPI,0.029744302996012235,4,2022-09-09
A011700,한신기계,KOSPI,0.029537128470768507,4,2022-09-09
A091810,티웨이항공,KOSPI,0.029395250912334397,4,2022-09-09
A011500,한농화성,KOSPI,0.029317275186227554,4,2022-09-09
A272550,삼양패키징,KOSPI,0.02926393501681265,4,2022-09-09
A118000,초록뱀헬스케어,KOSPI,0.029237063063658447,4,2022-09-09
A006380,카프로,KOSPI,0.02920551302010199,4,2022-09-09
A081000,일진다이아,KOSPI,0.029160669993057633,4,2022-09-09
A072130,유엔젤,KOSPI,0.02912697466331688,4,2022-09-09
A001060,JW중외제약,KOSPI,0.02910216409996335,4,2022-09-09
A055550,신한지주,KOSPI,0.02906221436469844,4,2022-09-09
A000270,기아,KOSPI,0.029023989731647014,4,2022-09-09
A009070,KCTC,KOSPI,0.02887383667754025,4,2022-09-09
A004890,동일산업,KOSPI,0.028818949891647565,4,2022-09-09
A090430,아모레퍼시픽,KOSPI,0.028805824047676308,4,2022-09-09
A009810,플레이그램,KOSPI,0.028761624252698563,4,2022-09-09
A003560,IHQ,KOSPI,0.02840371146362038,4,2022-09-09
A002140,고려산업,KOSPI,0.028277542720297238,4,2022-09-09
A143210,핸즈코퍼레이션,KOSPI,0.027952449932305744,4,2022-09-09
A002020,코오롱,KOSPI,0.027951061029675425,4,2022-09-09
A044820,코스맥스비티아이,KOSPI,0.027318671941731137,4,2022-09-09
A023590,다우기술,KOSPI,0.026880651644569407,4,2022-09-09
A008420,문배철강,KOSPI,0.026621198743512337,4,2022-09-09
A007070,GS리테일,KOSPI,0.0265798655268634,4,2022-09-09
A025540,한국단자,KOSPI,0.026555276350013847,4,2022-09-09
A032560,황금에스티,KOSPI,0.02634411715872593,4,2022-09-09
A003070,코오롱글로벌,KOSPI,0.02596628783268746,4,2022-09-09
A008930,한미사이언스,KOSPI,0.02585201464341299,4,2022-09-09
A111770,영원무역,KOSPI,0.025764986502064303,4,2022-09-09
A010060,OCI,KOSPI,0.025753270697462367,4,2022-09-09
A069260,TKG휴켐스,KOSPI,0.02574855303002344,4,2022-09-09
A009420,한올바이오파마,KOSPI,0.02573381858625045,4,2022-09-09
A005070,코스모신소재,KOSPI,0.025684956197630233,4,2022-09-09
A192080,더블유게임즈,KOSPI,0.025679925726375112,4,2022-09-09
A033240,자화전자,KOSPI,0.02555909560638906,4,2022-09-09
A012800,대창,KOSPI,0.02543713828458625,4,2022-09-09
A001520,동양,KOSPI,0.02523645682781845,4,2022-09-09
A052690,한전기술,KOSPI,0.025007540953585632,4,2022-09-09
A092780,동양피스톤,KOSPI,0.0249994444594113,4,2022-09-09
A249420,일동제약,KOSPI,0.024903350310631078,4,2022-09-09
A058850,KTcs,KOSPI,0.024807639029800852,4,2022-09-09
A282690,동아타이어,KOSPI,0.02477428767825428,4,2022-09-09
A002690,동일제강,KOSPI,0.02471744294559029,4,2022-09-09
A267290,경동도시가스,KOSPI,0.024252946088373084,4,2022-09-09
A020120,키다리스튜디오,KOSPI,0.02421561384066586,4,2022-09-09
A083420,그린케미칼,KOSPI,0.02420840751457037,4,2022-09-09
A090370,메타랩스,KOSPI,0.023999124040947915,4,2022-09-09
A006200,한국전자홀딩스,KOSPI,0.023971877159276667,4,2022-09-09
A000950,전방,KOSPI,0.023971011142263122,4,2022-09-09
A069620,대웅제약,KOSPI,0.023933039513642163,4,2022-09-09
A009310,참엔지니어링,KOSPI,0.023823832249276724,4,2022-09-09
A001450,현대해상,KOSPI,0.023793561449385218,4,2022-09-09
A005720,넥센,KOSPI,0.023752677144851343,4,2022-09-09
A024720,한국콜마홀딩스,KOSPI,0.023743077591779377,4,2022-09-09
A002460,화성산업,KOSPI,0.02336840925655914,4,2022-09-09
A037560,LG헬로비전,KOSPI,0.02328563939575822,4,2022-09-09
A138490,코오롱플라스틱,KOSPI,0.02318312646183356,4,2022-09-09
A007860,서연,KOSPI,0.023043621761019237,4,2022-09-09
A002880,대유에이텍,KOSPI,0.023006860735539862,4,2022-09-09
A004960,한신공영,KOSPI,0.022881509720053615,3,2022-09-09
A003570,SNT중공업,KOSPI,0.022711979634171785,3,2022-09-09
A013570,디와이,KOSPI,0.022691453909869718,3,2022-09-09
A004060,SG세계물산,KOSPI,0.022667294534908487,3,2022-09-09
A084670,동양고속,KOSPI,0.022467774691201,3,2022-09-09
A207940,삼성바이오로직스,KOSPI,0.022406894040514557,3,2022-09-09
A010620,현대미포조선,KOSPI,0.022281638132687707,3,2022-09-09
A084680,이월드,KOSPI,0.022231804898715204,3,2022-09-09
A214420,토니모리,KOSPI,0.02220014137320884,3,2022-09-09
A378850,화승알앤에이,KOSPI,0.022198305564917673,3,2022-09-09
A001620,케이비아이동국실업,KOSPI,0.02207169330709329,3,2022-09-09
A003060,에이프로젠제약,KOSPI,0.022062171282329596,3,2022-09-09
A013360,일성건설,KOSPI,0.022035844008818313,3,2022-09-09
A063160,종근당바이오,KOSPI,0.022019080372191514,3,2022-09-09
A037270,YG PLUS,KOSPI,0.021910362759130286,3,2022-09-09
A005320,국동,KOSPI,0.021852287807622252,3,2022-09-09
A308170,센트랄모텍,KOSPI,0.02184559515634051,3,2022-09-09
A012510,더존비즈온,KOSPI,0.021708617516040443,3,2022-09-09
A004720,팜젠사이언스,KOSPI,0.0216202380092248,3,2022-09-09
A126560,현대퓨처넷,KOSPI,0.021619075550299283,3,2022-09-09
A214390,경보제약,KOSPI,0.02161263292660377,3,2022-09-09
A134790,시디즈,KOSPI,0.02159920401924838,3,2022-09-09
A000480,조선내화,KOSPI,0.021556848365497865,3,2022-09-09
A006040,동원산업,KOSPI,0.02110873398306763,3,2022-09-09
A000070,삼양홀딩스,KOSPI,0.020919410356484567,3,2022-09-09
A000540,흥국화재,KOSPI,0.020594527670562905,3,2022-09-09
A001470,삼부토건,KOSPI,0.02057386864161695,3,2022-09-09
A068290,삼성출판사,KOSPI,0.019846671269597018,3,2022-09-09
A192820,코스맥스,KOSPI,0.019821724870213827,3,2022-09-09
A183190,아세아시멘트,KOSPI,0.019364319985322034,3,2022-09-09
A017940,E1,KOSPI,0.019322301149682468,3,2022-09-09
A001680,대상,KOSPI,0.019312344790144938,3,2022-09-09
A089470,HDC현대EP,KOSPI,0.019171431479473613,3,2022-09-09
A002070,비비안,KOSPI,0.018872488534167592,3,2022-09-09
A025890,한국주강,KOSPI,0.018647029184279743,3,2022-09-09
A002100,경농,KOSPI,0.018601178889760397,3,2022-09-09
A000660,SK하이닉스,KOSPI,0.01852670480008486,3,2022-09-09
A016090,대현,KOSPI,0.018337609508928283,3,2022-09-09
A280360,롯데제과,KOSPI,0.018264657737518238,3,2022-09-09
A033180,KH 필룩스,KOSPI,0.018003473578373192,3,2022-09-09
A028100,동아지질,KOSPI,0.017846586177791526,3,2022-09-09
A214330,금호에이치티,KOSPI,0.017760456494636274,3,2022-09-09
A008770,호텔신라,KOSPI,0.017759690825381143,3,2022-09-09
A001260,남광토건,KOSPI,0.017673553580806464,3,2022-09-09
A003240,태광산업,KOSPI,0.017386752276347277,3,2022-09-09
A023960,에쓰씨엔지니어링,KOSPI,0.01728176616279426,3,2022-09-09
A204320,만도,KOSPI,0.017199689276316592,3,2022-09-09
A006490,인스코비,KOSPI,0.017000487959829582,3,2022-09-09
A023810,인팩,KOSPI,0.016986622685040233,3,2022-09-09
A084010,대한제강,KOSPI,0.0168918176763626,3,2022-09-09
A226320,잇츠한불,KOSPI,0.01688347168907908,3,2022-09-09
A005180,빙그레,KOSPI,0.016870472573459496,3,2022-09-09
A047400,유니온머티리얼,KOSPI,0.016866358960143085,3,2022-09-09
A000040,KR모터스,KOSPI,0.016637021291963386,3,2022-09-09
A017180,명문제약,KOSPI,0.016611518277755127,3,2022-09-09
A005940,NH투자증권,KOSPI,0.01654146057011429,3,2022-09-09
A000430,대원강업,KOSPI,0.016364163483511638,3,2022-09-09
A007160,사조산업,KOSPI,0.016285842689975075,3,2022-09-09
A010770,평화홀딩스,KOSPI,0.016008921627084827,3,2022-09-09
A002780,진흥기업,KOSPI,0.015878216165884567,3,2022-09-09
A071090,하이스틸,KOSPI,0.015757693929940406,3,2022-09-09
A017390,서울가스,KOSPI,0.015590037529149633,3,2022-09-09
A020760,일진디스플,KOSPI,0.015573419817387567,3,2022-09-09
A005880,대한해운,KOSPI,0.015529311570143537,3,2022-09-09
A002410,범양건영,KOSPI,0.015521537522797935,3,2022-09-09
A005950,이수화학,KOSPI,0.015490640249457262,3,2022-09-09
A090350,노루페인트,KOSPI,0.015456027459475528,3,2022-09-09
A003780,진양산업,KOSPI,0.01539177588691827,3,2022-09-09
A008250,이건산업,KOSPI,0.015370224939450927,3,2022-09-09
A025530,SJM홀딩스,KOSPI,0.015368341670365321,3,2022-09-09
A138930,BNK금융지주,KOSPI,0.015307451710262491,3,2022-09-09
A009440,KC그린홀딩스,KOSPI,0.015292448004882562,3,2022-09-09
A007980,태평양물산,KOSPI,0.015234404898722317,3,2022-09-09
A023000,삼원강재,KOSPI,0.015183556432789404,3,2022-09-09
A101140,인바이오젠,KOSPI,0.015155571664789468,3,2022-09-09
A034300,신세계건설,KOSPI,0.015135620879983594,3,2022-09-09
A070960,용평리조트,KOSPI,0.015130217877876056,3,2022-09-09
A009160,SIMPAC,KOSPI,0.015068648673476454,3,2022-09-09
A008490,서흥,KOSPI,0.015063060336174244,3,2022-09-09
A069640,한세엠케이,KOSPI,0.014977443238664791,3,2022-09-09
A002240,고려제강,KOSPI,0.014925442736177264,3,2022-09-09
A353200,대덕전자,KOSPI,0.014889228106458643,3,2022-09-09
A025000,KPX케미칼,KOSPI,0.014815392910100058,3,2022-09-09
A002220,한일철강,KOSPI,0.014813093733398747,3,2022-09-09
A005030,부산주공,KOSPI,0.014811341275782344,3,2022-09-09
A014280,금강공업,KOSPI,0.01475110323120206,3,2022-09-09
A102280,쌍방울,KOSPI,0.014695364675316023,3,2022-09-09
A000020,동화약품,KOSPI,0.01465517932683674,3,2022-09-09
A005750,대림B&Co,KOSPI,0.01457734035903166,3,2022-09-09
A028670,팬오션,KOSPI,0.014568347622568131,3,2022-09-09
A008060,대덕,KOSPI,0.014509858200175519,3,2022-09-09
A035720,카카오,KOSPI,0.014462565790370916,3,2022-09-09
A030610,교보증권,KOSPI,0.014461883404646896,3,2022-09-09
A024090,디씨엠,KOSPI,0.014459233547467589,3,2022-09-09
A007570,일양약품,KOSPI,0.014120687204004539,3,2022-09-09
A004020,현대제철,KOSPI,0.01387315211689764,2,2022-09-09
A001230,동국제강,KOSPI,0.013763482705345147,2,2022-09-09
A214320,이노션,KOSPI,0.013763124808443078,2,2022-09-09
A078000,텔코웨어,KOSPI,0.013658345993747887,2,2022-09-09
A103140,풍산,KOSPI,0.013490983279413216,2,2022-09-09
A001740,SK네트웍스,KOSPI,0.013292370666129207,2,2022-09-09
A003690,코리안리,KOSPI,0.013271884566365065,2,2022-09-09
A123890,한국자산신탁,KOSPI,0.013258347724974232,2,2022-09-09
A011780,금호석유,KOSPI,0.012878129008746967,2,2022-09-09
A268280,미원에스씨,KOSPI,0.012876625631064825,2,2022-09-09
A088350,한화생명,KOSPI,0.01282224768853263,2,2022-09-09
A119650,KC코트렐,KOSPI,0.012785440236025986,2,2022-09-09
A005250,녹십자홀딩스,KOSPI,0.012735775034904579,2,2022-09-09
A000970,한국주철관,KOSPI,0.012734747607681523,2,2022-09-09
A047810,한국항공우주,KOSPI,0.012575397042584941,2,2022-09-09
A003470,유안타증권,KOSPI,0.012044910385101271,2,2022-09-09
A079980,휴비스,KOSPI,0.01197233004293377,2,2022-09-09
A003460,유화증권,KOSPI,0.01192867584499529,2,2022-09-09
A003090,대웅,KOSPI,0.01119184242649096,2,2022-09-09
A007310,오뚜기,KOSPI,0.01091350039848898,2,2022-09-09
A139130,DGB금융지주,KOSPI,0.010836547353859553,2,2022-09-09
A031820,콤텍시스템,KOSPI,0.010783303617033942,2,2022-09-09
A016360,삼성증권,KOSPI,0.010676276457142008,2,2022-09-09
A011000,진원생명과학,KOSPI,0.010667060724547343,2,2022-09-09
A361610,SK아이이테크놀로지,KOSPI,0.01054402166724854,2,2022-09-09
A024900,덕양산업,KOSPI,0.010304565741356566,2,2022-09-09
A006060,화승인더,KOSPI,0.009991560441904777,2,2022-09-09
A003480,한진중공업홀딩스,KOSPI,0.009710481954203407,2,2022-09-09
A002030,아세아,KOSPI,0.009659854687655475,2,2022-09-09
A003220,대원제약,KOSPI,0.009614625018651806,2,2022-09-09
A030210,다올투자증권,KOSPI,0.009599996336765601,2,2022-09-09
A037710,광주신세계,KOSPI,0.009582670920596803,2,2022-09-09
A006650,대한유화,KOSPI,0.009476044168285595,2,2022-09-09
A267250,HD현대,KOSPI,0.009394959040158421,2,2022-09-09
A010050,우리종금,KOSPI,0.009271122730699041,2,2022-09-09
A002380,KCC,KOSPI,0.009136431045505938,2,2022-09-09
A178920,PI첨단소재,KOSPI,0.00913159316382088,2,2022-09-09
A003720,삼영화학,KOSPI,0.009115310798157913,2,2022-09-09
A145720,덴티움,KOSPI,0.008758102861188109,2,2022-09-09
A161890,한국콜마,KOSPI,0.008741294009872932,2,2022-09-09
A012450,한화에어로스페이스,KOSPI,0.008664324232080415,2,2022-09-09
A383800,LX홀딩스,KOSPI,0.008570382353469819,2,2022-09-09
A001530,DI동일,KOSPI,0.008549160044529481,2,2022-09-09
A012030,DB,KOSPI,0.008462416223103024,2,2022-09-09
A163560,동일고무벨트,KOSPI,0.008401062038637405,2,2022-09-09
A025750,한솔홈데코,KOSPI,0.008375110239916096,2,2022-09-09
A298020,효성티앤씨,KOSPI,0.008346317578420437,2,2022-09-09
A000810,삼성화재,KOSPI,0.008299727501587322,2,2022-09-09
A002760,보락,KOSPI,0.008288040476440245,2,2022-09-09
A079550,LIG넥스원,KOSPI,0.008281335472979112,2,2022-09-09
A041650,상신브레이크,KOSPI,0.008277329770572689,2,2022-09-09
A161000,애경케미칼,KOSPI,0.008272109739624313,2,2022-09-09
A170900,동아에스티,KOSPI,0.008229868745222243,2,2022-09-09
A112610,씨에스윈드,KOSPI,0.00820767350551937,2,2022-09-09
A020150,일진머티리얼즈,KOSPI,0.008206317653669928,2,2022-09-09
A053210,스카이라이프,KOSPI,0.008175751951107065,2,2022-09-09
A002920,유성기업,KOSPI,0.00811110151293805,2,2022-09-09
A012160,영흥,KOSPI,0.008109699003419232,2,2022-09-09
A002990,금호건설,KOSPI,0.008096266321830681,2,2022-09-09
A019440,세아특수강,KOSPI,0.008073176286075488,2,2022-09-09
A102260,동성케미컬,KOSPI,0.008027711929372568,2,2022-09-09
A117580,대성에너지,KOSPI,0.008002381008376991,2,2022-09-09
A004800,효성,KOSPI,0.007929482403567525,2,2022-09-09
A018470,조일알미늄,KOSPI,0.007922393019747146,2,2022-09-09
A036570,엔씨소프트,KOSPI,0.007908812221087972,2,2022-09-09
A108670,LX하우시스,KOSPI,0.007899185134386784,2,2022-09-09
A075180,새론오토모티브,KOSPI,0.007898090409604645,2,2022-09-09
A336370,솔루스첨단소재,KOSPI,0.007896650829185956,2,2022-09-09
A016610,DB금융투자,KOSPI,0.00783984264703758,2,2022-09-09
A001200,유진투자증권,KOSPI,0.007828501507356695,2,2022-09-09
A003530,한화투자증권,KOSPI,0.007804547489108151,2,2022-09-09
A000400,롯데손해보험,KOSPI,0.0078038458868610145,2,2022-09-09
A006390,한일현대시멘트,KOSPI,0.00779177202541155,2,2022-09-09
A008560,메리츠증권,KOSPI,0.007693694002573608,2,2022-09-09
A009580,무림P&P,KOSPI,0.007687924336138742,2,2022-09-09
A302440,SK바이오사이언스,KOSPI,0.007670604967887342,2,2022-09-09
A002210,동성제약,KOSPI,0.007651163244248453,2,2022-09-09
A001290,상상인증권,KOSPI,0.007648297450915097,2,2022-09-09
A271980,제일약품,KOSPI,0.007643734815244267,2,2022-09-09
A082640,동양생명,KOSPI,0.007637906932022729,2,2022-09-09
A049800,우진플라임,KOSPI,0.007624222589916976,2,2022-09-09
A006220,제주은행,KOSPI,0.00759956752929979,2,2022-09-09
A093370,후성,KOSPI,0.007589747227989669,2,2022-09-09
A001510,SK증권,KOSPI,0.007528658557103507,2,2022-09-09
A014160,대영포장,KOSPI,0.007503074885744141,2,2022-09-09
A003410,쌍용C&E,KOSPI,0.007489567237374901,2,2022-09-09
A000370,한화손해보험,KOSPI,0.007468218996541839,2,2022-09-09
A008730,율촌화학,KOSPI,0.007433566961116829,2,2022-09-09
A011200,HMM,KOSPI,0.0074071140320316016,2,2022-09-09
A032350,롯데관광개발,KOSPI,0.007399921605172144,2,2022-09-09
A002450,삼익악기,KOSPI,0.007395959974728318,2,2022-09-09
A352820,하이브,KOSPI,0.007377172697076044,2,2022-09-09
A009240,한샘,KOSPI,0.007359323937936335,2,2022-09-09
A001750,한양증권,KOSPI,0.007345002466504385,2,2022-09-09
A251270,넷마블,KOSPI,0.007327679807161833,2,2022-09-09
A298050,효성첨단소재,KOSPI,0.007318842300927317,2,2022-09-09
A034830,한국토지신탁,KOSPI,0.007317872134375681,1,2022-09-09
A016710,대성홀딩스,KOSPI,0.007308954396098226,1,2022-09-09
A007690,국도화학,KOSPI,0.00688023177210858,1,2022-09-09
A004990,롯데지주,KOSPI,0.006817393231661415,1,2022-09-09
A068270,셀트리온,KOSPI,0.006757510321794101,1,2022-09-09
A097230,HJ중공업,KOSPI,0.00597966272966322,1,2022-09-09
A003000,부광약품,KOSPI,0.00574354813353937,1,2022-09-09
A011150,CJ씨푸드,KOSPI,0.005424001253739793,1,2022-09-09
A104700,한국철강,KOSPI,0.005300934836732568,1,2022-09-09
A181710,NHN,KOSPI,0.005153446148962316,1,2022-09-09
A057050,현대홈쇼핑,KOSPI,0.005148581400527506,1,2022-09-09
A105630,한세실업,KOSPI,0.0051085660410914455,1,2022-09-09
A010950,S-Oil,KOSPI,0.004654439321348589,1,2022-09-09
A047050,포스코인터내셔널,KOSPI,0.004653706197093897,1,2022-09-09
A375500,DL이앤씨,KOSPI,0.004528329277949601,1,2022-09-09
A003300,한일홀딩스,KOSPI,0.004419046949359855,1,2022-09-09
A004490,세방전지,KOSPI,0.00436429555491234,1,2022-09-09
A248170,샘표식품,KOSPI,0.0038676941775586406,1,2022-09-09
A034120,SBS,KOSPI,0.0037294748769653102,1,2022-09-09
A034730,SK,KOSPI,0.00372251968582345,1,2022-09-09
A039130,하나투어,KOSPI,0.0036195531949911844,1,2022-09-09
A073240,금호타이어,KOSPI,0.0035596542120890124,1,2022-09-09
A034020,두산에너빌리티,KOSPI,0.003434983303817359,1,2022-09-09
A086790,하나금융지주,KOSPI,0.003386476657075444,1,2022-09-09
A294870,HDC현대산업개발,KOSPI,0.003285776168019498,1,2022-09-09
A025860,남해화학,KOSPI,0.0030224790649147452,1,2022-09-09
A005930,삼성전자,KOSPI,0.0028243910699713446,1,2022-09-09
A000760,이화산업,KOSPI,0.002706858362261393,1,2022-09-09
A008870,금비,KOSPI,0.002688453701184893,1,2022-09-09
A009900,명신산업,KOSPI,0.0026126578093952297,1,2022-09-09
A017800,현대엘리베이,KOSPI,0.0025288978130430747,1,2022-09-09
A009830,한화솔루션,KOSPI,0.002407982240205342,1,2022-09-09
A018250,애경산업,KOSPI,0.0019688246732529995,1,2022-09-09
A003540,대신증권,KOSPI,0.001944735704442743,1,2022-09-09
A007700,F&F홀딩스,KOSPI,0.0019257582351553412,1,2022-09-09
A307950,현대오토에버,KOSPI,0.001766065566190907,1,2022-09-09
A006110,삼아알미늄,KOSPI,0.0017565371781651325,1,2022-09-09
A336260,두산퓨얼셀,KOSPI,0.0016701590023479212,1,2022-09-09
A002840,미원상사,KOSPI,0.0015714032984024317,1,2022-09-09
A003850,보령,KOSPI,0.00146893119021538,1,2022-09-09
A051600,한전KPS,KOSPI,0.0013843919357197092,1,2022-09-09
A344820,KCC글라스,KOSPI,0.0013807716279296682,1,2022-09-09
A001720,신영증권,KOSPI,0.0013448316083075537,1,2022-09-09
A007340,DN오토모티브,KOSPI,0.0012816474823541305,1,2022-09-09
A227840,현대코퍼레이션홀딩스,KOSPI,0.0012274033346424045,1,2022-09-09
A011790,SKC,KOSPI,0.001203728988828301,1,2022-09-09
A009450,경동나비엔,KOSPI,0.001144264352015947,1,2022-09-09
A009140,경인전자,KOSPI,0.0011187888554107155,1,2022-09-09
A139480,이마트,KOSPI,0.0010468599063982486,1,2022-09-09
A012330,현대모비스,KOSPI,0.0010302479956910114,1,2022-09-09
A034220,LG디스플레이,KOSPI,0.0009761008279835856,1,2022-09-09
A000670,영풍,KOSPI,0.0009586312915064922,1,2022-09-09
A014680,한솔케미칼,KOSPI,0.0009447745009938682,1,2022-09-09
A012750,에스원,KOSPI,0.000932623794051015,1,2022-09-09
A001820,삼화콘덴서,KOSPI,0.0008928178196620443,1,2022-09-09
A009770,삼정펄프,KOSPI,0.000882987626012353,1,2022-09-09
A004410,서울식품,KOSPI,0.0008638948317428862,1,2022-09-09
A010130,고려아연,KOSPI,0.0008598132467921167,1,2022-09-09
A079430,현대리바트,KOSPI,0.0008430650690811083,1,2022-09-09
A006360,GS건설,KOSPI,0.0008420461088864253,1,2022-09-09
A000150,두산,KOSPI,0.0007986598091059966,1,2022-09-09
A286940,롯데정보통신,KOSPI,0.0007926582294732911,1,2022-09-09
A000120,CJ대한통운,KOSPI,0.0007774076139436045,1,2022-09-09
A120110,코오롱인더,KOSPI,0.0006912567945755954,1,2022-09-09
A084690,대상홀딩스,KOSPI,0.0006774121223935886,1,2022-09-09
A055490,테이팩스,KOSPI,0.0006379591425574774,1,2022-09-09
A010120,LS ELECTRIC,KOSPI,0.0005974855895732829,1,2022-09-09
A363280,티와이홀딩스,KOSPI,0.0005966400156427982,1,2022-09-09
A234080,JW생명과학,KOSPI,0.0005805944378156928,1,2022-09-09
A097950,CJ제일제당,KOSPI,0.0005772344004570173,1,2022-09-09
A006260,LS,KOSPI,0.00045086283729938576,1,2022-09-09
A213500,한솔제지,KOSPI,0.00044552549328114683,1,2022-09-09
A005610,SPC삼립,KOSPI,0.00044525428501413476,1,2022-09-09
A011210,현대위아,KOSPI,0.0004367667377622407,1,2022-09-09
A005490,POSCO홀딩스,KOSPI,0.00043406378116405157,1,2022-09-09
A300720,한일시멘트,KOSPI,0.0004092119260826286,1,2022-09-09
A001880,DL건설,KOSPI,0.0003947963368743287,1,2022-09-09
A097520,엠씨넥스,KOSPI,0.00038598733766797156,1,2022-09-09
A000520,삼일제약,KOSPI,0.0003771373753274988,1,2022-09-09
A006400,삼성SDI,KOSPI,0.0003551207623326983,1,2022-09-09
A000990,DB하이텍,KOSPI,0.00035258222993273056,1,2022-09-09
A145990,삼양사,KOSPI,0.0003308710941808064,1,2022-09-09
A035420,NAVER,KOSPI,0.000320296842657215,1,2022-09-09
A210980,SK디앤디,KOSPI,0.0003142349761838349,1,2022-09-09
A036460,한국가스공사,KOSPI,0.00029332584992942885,1,2022-09-09
A096770,SK이노베이션,KOSPI,0.00027525618880177134,1,2022-09-09
A138040,메리츠금융지주,KOSPI,0.00026632521143898235,1,2022-09-09
A004700,조광피혁,KOSPI,0.0002630331428071685,1,2022-09-09
A298000,효성화학,KOSPI,0.00026037694645095406,1,2022-09-09
A007810,코리아써키트,KOSPI,0.0002569440787826614,1,2022-09-09
A085620,미래에셋생명,KOSPI,0.00022759786362519654,1,2022-09-09
A031440,신세계푸드,KOSPI,0.00021973953656730493,1,2022-09-09
A001120,LX인터내셔널,KOSPI,0.00020884671715814895,1,2022-09-09
A000060,메리츠화재,KOSPI,0.0002042707241972517,1,2022-09-09
A003670,포스코케미칼,KOSPI,0.00020388506181931435,1,2022-09-09
A000220,유유제약,KOSPI,0.0001861683546102061,1,2022-09-09
